Fabricante;Modelo;Categoria;Cód.;Combustivel;2026;2025;2024;2023;2022;2021;2020;2019;2018;2017;2016;2015;2014;2013;2012;2011;2010;2009;2008;2007;2006;2005;2004;2003;2002
HYUNDAI;HYUNDAI H1 SVX;TABELA B - CAMINHONETAS E UTILITARIOS;221065,00;D;;;;;;;;;;;;;;;;;;;R$ 56.275,00;;;;;;
HYUNDAI;HYUNDAI TUCSON CROSS;TABELA B - CAMINHONETAS E UTILITARIOS;221068,00;G;;;;;;;;;;;;;;;R$ 44.278,00;R$ 41.746,00;;;;;;;;;
HYUNDAI;HYUNDAI TUCSON AWD;TABELA B - CAMINHONETAS E UTILITARIOS;221069,00;G;;;;;;;;;;;;;;;R$ 53.907,00;R$ 51.339,00;;;;;;;;;
HYUNDAI;IX35 B;TABELA B - CAMINHONETAS E UTILITARIOS;221070,00;G;;;;;;;;;;;R$ 89.500,00;R$ 78.053,00;R$ 71.687,00;R$ 65.839,00;;;;;;;;;;;
HYUNDAI;HYUNDAI SANTA FE V6 EW;TABELA B - CAMINHONETAS E UTILITARIOS;221071,00;G;;;;;;;;;;;;R$ 134.264,00;R$ 114.103,00;R$ 101.546,00;;;;;;;;;;;
HYUNDAI;HYUNDAI NEW SANTA FE;TABELA B - CAMINHONETAS E UTILITARIOS;221072,00;G;;;;;;;;;;;;;;R$ 101.546,00;;;;;;;;;;;
HYUNDAI;HYUNDAI TUCSON CRDI 4W;TABELA B - CAMINHONETAS E UTILITARIOS;221076,00;D;;;;;;;;;;;;;;;;;;R$ 30.286,00;;;;;;;
HYUNDAI;HYUNDAI SANTAFE SPORT;TABELA B - CAMINHONETAS E UTILITARIOS;221077,00;G;;;;;;;;;;;;;;;R$ 56.193,00;;;;;;;;;;
HYUNDAI;HYUNDAI SANTA FE 3.3;TABELA B - CAMINHONETAS E UTILITARIOS;221078,00;G;;;;;;;;;;;R$ 79.286,00;;;;;;;;;;;;;;
HYUNDAI;HR TECFORM EM;TABELA B - CAMINHONETAS E UTILITARIOS;245302,00;D;;;;;;;;;;;;;;;;;;;R$ 32.613,00;;;;;;
HYUNDAI;HYUNDAI SANTA FE V6;TABELA B - CAMINHONETAS E UTILITARIOS;221040,00;G;;;;;;;;;;;;R$ 115.921,00;R$ 109.937,00;R$ 98.989,00;R$ 77.166,00;R$ 56.765,00;R$ 46.520,00;R$ 44.884,00;R$ 42.366,00;R$ 41.098,00;R$ 39.870,00;R$ 28.756,00;;;
HYUNDAI;HYUNDAI IX35;TABELA B - CAMINHONETAS E UTILITARIOS;221060,00;G;;;;;;;;;;;;;;R$ 55.690,00;;R$ 47.250,00;R$ 46.372,00;;;;;;;;
HYUNDAI;HYUNDAI H100 VANGLEL;TABELA B - CAMINHONETAS E UTILITARIOS;221015,00;G;;;;;;;;;;;;;;;;;;;;;;;;R$ 25.314,00;R$ 22.933,00
HYUNDAI;HYUNDAI SANTA FE;TABELA B - CAMINHONETAS E UTILITARIOS;221067,00;G;;;;;;;;;;;;R$ 89.309,00;R$ 85.056,00;R$ 81.006,00;R$ 72.814,00;R$ 62.298,00;;;R$ 45.156,00;R$ 40.827,00;;;R$ 24.770,00;;
HYUNDAI;HYUNDAI H100;TABELA B - CAMINHONETAS E UTILITARIOS;221001,00;D;;;;;;;;;;;;;;R$ 43.783,00;;;;;R$ 37.872,00;;;;;;
HYUNDAI;HR HDB;TABELA B - CAMINHONETAS E UTILITARIOS;245300,00;G;;;;;;;;;;;R$ 51.713,00;R$ 49.252,00;R$ 46.909,00;R$ 44.676,00;R$ 41.258,00;R$ 37.249,00;R$ 35.188,00;R$ 32.497,00;R$ 30.028,00;R$ 28.951,00;;;;;
HYUNDAI;HR LDB;TABELA B - CAMINHONETAS E UTILITARIOS;245301,00;G;;;;;;;;;;;;;;;R$ 39.724,00;R$ 37.456,00;R$ 34.870,00;R$ 32.657,00;R$ 30.587,00;R$ 28.687,00;;;;;
HYUNDAI;HYUNDAI H1STAREX HSV;TABELA B - CAMINHONETAS E UTILITARIOS;221004,00;G;;;;;;;;;;;;;;;;;;;;;;;;;R$ 39.842,00
HYUNDAI;HYUNDAI PORTER GLLDS;TABELA B - CAMINHONETAS E UTILITARIOS;221009,00;G;;;;;;;;;;;;;;;;;;;;;;;;;R$ 14.462,00
HYUNDAI;HYUNDAI PORTER GLLD;TABELA B - CAMINHONETAS E UTILITARIOS;221010,00;G;;;;;;;;;;;;;;;;;;;;;;;;;R$ 14.338,00
HYUNDAI;HYUNDAI PORTER GLHDLS;TABELA B - CAMINHONETAS E UTILITARIOS;221012,00;G;;;;;;;;;;;;;;;;;;;;;;;;;R$ 15.630,00
HYUNDAI;HYUNDAI PORTER GLHDL;TABELA B - CAMINHONETAS E UTILITARIOS;221013,00;G;;;;;;;;;;;;;;;;;;;;;;;;;R$ 15.924,00
HYUNDAI;HYUNDAI TUCSON GLS 20L;TABELA B - CAMINHONETAS E UTILITARIOS;221039,00;G;;;;;;;;;;;;;;R$ 42.776,00;R$ 40.369,00;R$ 36.779,00;R$ 31.732,00;R$ 30.259,00;R$ 28.295,00;R$ 27.597,00;R$ 25.555,00;;;;
HYUNDAI;HYUNDAI H100 VANGL;TABELA B - CAMINHONETAS E UTILITARIOS;221014,00;G;;;;;;;;;;;;;;;;;;;;;;;;;R$ 20.560,00
HYUNDAI;HYUNDAI H100 VANDLX;TABELA B - CAMINHONETAS E UTILITARIOS;221003,00;D;;;;;;;;;;;;;;;;;;;;;;;R$ 32.641,00;;
HYUNDAI;HYUNDAI TUCSON GL 20L;TABELA B - CAMINHONETAS E UTILITARIOS;221030,00;G;;;;;;;;;;;;;;;;;R$ 31.782,00;R$ 30.259,00;R$ 28.299,00;R$ 27.596,00;R$ 25.546,00;R$ 23.833,00;R$ 22.587,00;;
HYUNDAI;HYUNDAI HR LDLWBDC;TABELA B - CAMINHONETAS E UTILITARIOS;221038,00;G;;;;;;;;;;;;;;;;;;R$ 31.867,00;;;;;;;
HYUNDAI;HYUNDAI H1STAREX SWB07;TABELA B - CAMINHONETAS E UTILITARIOS;221036,00;G;;;;;;;;;;;;;;;;;;;;;R$ 46.452,00;;R$ 32.457,00;;
HYUNDAI;HYUNDAI HR LDELWBSC;TABELA B - CAMINHONETAS E UTILITARIOS;221035,00;G;;;;;;;;;;;;;;;R$ 49.637,00;R$ 44.160,00;;;R$ 37.315,00;R$ 33.751,00;R$ 32.620,00;R$ 29.660,00;R$ 26.410,00;;
HYUNDAI;HYUNDAI TERRACAN CRDI7;TABELA B - CAMINHONETAS E UTILITARIOS;221034,00;G;;;;;;;;;;;;;;;;;;;;;R$ 39.045,00;R$ 34.165,00;R$ 31.227,00;;
HYUNDAI;HYUNDAI HR LDLWBSC;TABELA B - CAMINHONETAS E UTILITARIOS;221032,00;G;;;;;;;;;;;;;;;;;;;;R$ 34.917,00;;;R$ 22.976,00;;
HYUNDAI;HYUNDAI H1STAREX SVX9;TABELA B - CAMINHONETAS E UTILITARIOS;221016,00;G;;;;;;;;;;;;;;;;;;;;R$ 50.139,00;;R$ 47.196,00;R$ 45.551,00;;
HYUNDAI;HYUNDAI TUCSON GLS 27L;TABELA B - CAMINHONETAS E UTILITARIOS;221029,00;G;;;;;;;;;;;;;;;;;R$ 36.577,00;R$ 34.487,00;R$ 32.844,00;R$ 29.919,00;R$ 27.925,00;R$ 26.171,00;R$ 23.531,00;;
HYUNDAI;HYUNDAI H1STAREX HSV;TABELA B - CAMINHONETAS E UTILITARIOS;221028,00;G;;;;;;;;;;;;;;;;;;;R$ 54.553,00;;;;R$ 26.910,00;;
HYUNDAI;HYUNDAI TERRACAN TCI 7;TABELA B - CAMINHONETAS E UTILITARIOS;221025,00;G;;;;;;;;;;;;;;;;;;;;;R$ 33.040,00;R$ 32.220,00;R$ 27.692,00;R$ 25.506,00;
HYUNDAI;HYUNDAI SANTAFE GLS V6;TABELA B - CAMINHONETAS E UTILITARIOS;221019,00;G;;;;;;;;;;;;;;R$ 55.005,00;R$ 53.376,00;R$ 51.795,00;R$ 46.520,00;R$ 43.609,00;R$ 43.113,00;R$ 40.831,00;R$ 39.821,00;R$ 27.609,00;R$ 24.159,00;R$ 21.891,00;R$ 20.898,00
HYUNDAI;HYUNDAI SANTAFE GLS;TABELA B - CAMINHONETAS E UTILITARIOS;221018,00;G;;;;;;;;;;;;;;R$ 97.778,00;;;R$ 46.529,00;R$ 44.884,00;R$ 43.526,00;;R$ 40.724,00;;R$ 25.864,00;;
HYUNDAI;HYUNDAI HR HDLWBSC;TABELA B - CAMINHONETAS E UTILITARIOS;221033,00;G;;;;;;;;;;;;;;;R$ 42.320,00;R$ 39.901,00;R$ 38.981,00;R$ 33.967,00;R$ 29.599,00;R$ 29.248,00;R$ 26.409,00;R$ 25.461,00;R$ 24.547,00;;
INFINITI;INFINITI EX35 AWD JOUR;TABELA B - CAMINHONETAS E UTILITARIOS;211156,00;G;;;;;;;;;;;;;;;;;;;R$ 65.525,00;;;;;;
INFINITI;INFINITI FX 50 AWD;TABELA B - CAMINHONETAS E UTILITARIOS;211159,00;G;;;;;;;;;;;;;;;R$ 237.973,00;R$ 223.627,00;R$ 189.043,00;R$ 167.814,00;R$ 154.344,00;;;;;;
INFINITI;INFINITI FX 35;TABELA B - CAMINHONETAS E UTILITARIOS;211189,00;G;;;;;;;;;;;;;;;R$ 125.342,00;R$ 119.373,00;R$ 113.803,00;;;;R$ 60.232,00;;;;
INFINITI;INFINITI QX56 4WD;TABELA B - CAMINHONETAS E UTILITARIOS;211190,00;G;;;;;;;;;;;;;;R$ 136.388,00;R$ 130.190,00;R$ 124.274,00;;;;;;;;;
INFINITI;INFINITI QX 56 SUV;TABELA B - CAMINHONETAS E UTILITARIOS;211193,00;G;;;;;;;;;;;;;;;;R$ 209.873,00;;;;;;;;;
INFINITI;INFINITI FX50 S AWD;TABELA B - CAMINHONETAS E UTILITARIOS;211180,00;G;;;;;;;;;;;;;;;R$ 203.438,00;R$ 194.544,00;R$ 186.039,00;;R$ 164.574,00;;;;;;
INFINITI;INFINITI FX 37 RWD;TABELA B - CAMINHONETAS E UTILITARIOS;205537,00;G;;;;;;;;;;;;;;R$ 155.012,00;;;;;;;;;;;
INFINITI;INFINITI QX70 RWD;TABELA B - CAMINHONETAS E UTILITARIOS;205549,00;G;;;;;;;;;;;;;;R$ 179.927,00;;;;;;;;;;;
INFINITI;INFINITI FX 37;TABELA B - CAMINHONETAS E UTILITARIOS;205538,00;G;;;;;;;;;;;;;;;R$ 149.825,00;;;;;;;;;;
INFINITI;INFINITI JX 35 AWD;TABELA B - CAMINHONETAS E UTILITARIOS;205541,00;G;;;;;;;;;;;;;;R$ 133.780,00;;;;;;;;;;;
INFINITI;INFINITI EX35 RWD;TABELA B - CAMINHONETAS E UTILITARIOS;211186,00;G;;;;;;;;;;;;;;;;;R$ 118.536,00;;;;;;;;
INFINITI;INFINITI QX 60 AWD;TABELA B - CAMINHONETAS E UTILITARIOS;205542,00;G;;;;;;;;;;;;;;R$ 131.067,00;;;;;;;;;;;
INFINITI;INFINITI QX 70 AWD;TABELA B - CAMINHONETAS E UTILITARIOS;205544,00;G;;;;;;;;;;;;;;R$ 134.584,00;;;;;;;;;;;
INFINITI;INFINITI QX70 3.7L;TABELA B - CAMINHONETAS E UTILITARIOS;205545,00;G;;;;;;;;;;;;;;R$ 132.604,00;;;;;;;;;;;
IVECO-FIAT;DAILYCAMPO3513 CC;TABELA B - CAMINHONETAS E UTILITARIOS;243911,00;G;;;;;;;;;;;;;;;;;;;;R$ 44.177,00;R$ 41.350,00;R$ 39.996,00;R$ 38.717,00;;
IVECO-FIAT;DAILY G PICKUPECIA;TABELA B - CAMINHONETAS E UTILITARIOS;223224,00;G;;;;;;;;;;;;;;R$ 67.545,00;;;;;;;;;;;
IVECO-FIAT;DAILY35S14 ALLTECH;TABELA B - CAMINHONETAS E UTILITARIOS;223211,00;G;;;;;;;;;;;;;R$ 60.861,00;;R$ 54.929,00;R$ 52.184,00;;R$ 47.095,00;;;;;;;
IVECO-FIAT;DAILY35S14 FURGONE;TABELA B - CAMINHONETAS E UTILITARIOS;223207,00;G;;;;;;;;;;;;;;;R$ 56.160,00;R$ 54.428,00;R$ 52.812,00;R$ 48.934,00;R$ 43.864,00;R$ 39.583,00;;;;;
IVECO-FIAT;DAILY35S14 CS;TABELA B - CAMINHONETAS E UTILITARIOS;223202,00;G;;;;;;;;;;;;;;R$ 61.645,00;R$ 59.189,00;R$ 56.306,00;R$ 50.045,00;R$ 46.697,00;R$ 42.715,00;R$ 40.262,00;;;;R$ 36.663,00;R$ 34.570,00
IVECO-FIAT;DAILY35S14 CS-IF;TABELA B - CAMINHONETAS E UTILITARIOS;223203,00;G;;;;;;;;;;;;;;;;;;;R$ 48.646,00;R$ 44.093,00;;;;;
IVECO-FIAT;DAILY35S14 CD-IF;TABELA B - CAMINHONETAS E UTILITARIOS;223204,00;D;;;;;;;;;;;;;;;;;;;R$ 47.036,00;;;;;;
IVECO-FIAT;DAILY35S14 FURG-IF;TABELA B - CAMINHONETAS E UTILITARIOS;223205,00;G;;;;;;;;;;;;;;;;;;;R$ 43.864,00;R$ 39.583,00;;;;;R$ 30.899,00
IVECO-FIAT;DAILY35S14 CD;TABELA B - CAMINHONETAS E UTILITARIOS;223206,00;G;;;;;;;;;;;;;;R$ 58.270,00;R$ 55.734,00;R$ 52.721,00;R$ 46.445,00;R$ 43.998,00;;R$ 39.868,00;;;;;
IVECO-FIAT;IVECO DAILY 35S14GV;TABELA B - CAMINHONETAS E UTILITARIOS;223223,00;G;;;;;;;;;;;;;;;;R$ 51.182,00;;;R$ 41.790,00;;;;;;
IVECO-FIAT;DAILY CC1 TCA MIS;TABELA B - CAMINHONETAS E UTILITARIOS;223208,00;G;;;;;;;;;;;;;;;;;R$ 57.862,00;;R$ 51.152,00;;;;;;
IVECO-FIAT;IVECO DAILY 35C14G;TABELA B - CAMINHONETAS E UTILITARIOS;223222,00;G;;;;;;;;;;;;;;;;R$ 59.203,00;;;;;;;;;
IVECO-FIAT;DAILY14 RONTAN AMB;TABELA B - CAMINHONETAS E UTILITARIOS;223210,00;G;;;;;;;;;;;;;;;R$ 64.184,00;R$ 59.898,00;R$ 57.922,00;R$ 54.066,00;;;;;;;
IVECO-FIAT;DAILY ANCAR AMB;TABELA B - CAMINHONETAS E UTILITARIOS;223212,00;D;;;;;;;;;;;;;;;R$ 57.353,00;;R$ 53.358,00;;R$ 43.217,00;;;;;;
IVECO-FIAT;DAILY35S14 GRANFUR;TABELA B - CAMINHONETAS E UTILITARIOS;223213,00;G;;;;;;;;;;;;;;R$ 55.477,00;R$ 53.163,00;R$ 50.871,00;R$ 44.931,00;R$ 42.146,00;R$ 38.331,00;R$ 37.944,00;;;;;
IVECO-FIAT;D3514F PFISTER AMB;TABELA B - CAMINHONETAS E UTILITARIOS;223214,00;D;;;;;;;;;;;;;;;;;;R$ 50.633,00;;;;;;;
IVECO-FIAT;DAILY MARIMAR AMB;TABELA B - CAMINHONETAS E UTILITARIOS;223215,00;D;;;;;;;;;;;;;R$ 65.421,00;;;;;;;;;;;;
IVECO-FIAT;DAILY GCASA AMB2;TABELA B - CAMINHONETAS E UTILITARIOS;223217,00;G;;;;;;;;;;;;;R$ 43.618,00;;;;R$ 30.394,00;;;;;;;;
IVECO-FIAT;DAILY 35S14HDFURGO;TABELA B - CAMINHONETAS E UTILITARIOS;223218,00;G;;;;;;;;;;;;;;;R$ 56.160,00;R$ 54.428,00;;;;;;;;;
IVECO-FIAT;DAILY 35S14HDGFURG;TABELA B - CAMINHONETAS E UTILITARIOS;223219,00;G;;;;;;;;;;;R$ 105.249,00;R$ 82.664,00;R$ 76.702,00;R$ 67.116,00;R$ 57.795,00;R$ 54.332,00;R$ 52.649,00;;;;;;;;
IVECO-FIAT;DAILY 35S14HDCS;TABELA B - CAMINHONETAS E UTILITARIOS;223220,00;G;;;;;;;;;;;R$ 82.602,00;R$ 76.043,00;R$ 70.005,00;R$ 63.087,00;R$ 56.853,00;R$ 54.813,00;R$ 52.847,00;R$ 50.950,00;R$ 48.598,00;R$ 47.360,00;;;;;
IVECO-FIAT;DAILY 35S14HDCD;TABELA B - CAMINHONETAS E UTILITARIOS;223221,00;G;;;;;;;;;;;R$ 110.529,00;R$ 85.082,00;R$ 77.212,00;R$ 74.000,00;;;;;;;;R$ 41.651,00;;;
IVECO-FIAT;DAILY 35S15HDCS;TABELA B - CAMINHONETAS E UTILITARIOS;223227,00;G;;;;;;;;;;;;;;;;;;R$ 54.066,00;;;;;;;
IVECO-FIAT;DAILY REVESCAP AMB;TABELA B - CAMINHONETAS E UTILITARIOS;223209,00;G;;;;;;;;;;;;;;;;;;R$ 54.066,00;R$ 48.646,00;;;;;;
IVECO-FIAT;DAILYCAMPO3513 CD;TABELA B - CAMINHONETAS E UTILITARIOS;243910,00;G;;;;;;;;;;;;;;;;;;;;R$ 44.131,00;;R$ 39.502,00;;;
IVECO-FIAT;DAILYCAMPO3510 CC1;TABELA B - CAMINHONETAS E UTILITARIOS;243903,00;G;;;;;;;;;;;;;;;;;;;;;;R$ 39.996,00;R$ 38.717,00;R$ 33.414,00;R$ 32.325,00
IVECO-FIAT;DAILYCAMPO3513 CD1;TABELA B - CAMINHONETAS E UTILITARIOS;243909,00;G;;;;;;;;;;;;;;;;;;;;;R$ 51.493,00;;;;
IVECO-FIAT;DAILYCAMPO3510CD1;TABELA B - CAMINHONETAS E UTILITARIOS;243905,00;G;;;;;;;;;;;;;;;;;;;;;;R$ 43.783,00;;;
IVECO-FIAT;DAILY CAMPO3510CDC;TABELA B - CAMINHONETAS E UTILITARIOS;243906,00;G;;;;;;;;;;;;;;;;;;;;;;;;;R$ 32.325,00
IVECO-FIAT;DAILYCAMPO3510 CD;TABELA B - CAMINHONETAS E UTILITARIOS;243907,00;D;;;;;;;;;;;;;;;;;;;;;;;R$ 35.778,00;;
IVECO-FIAT;DAILYCAMPO3510 CC;TABELA B - CAMINHONETAS E UTILITARIOS;243900,00;G;;;;;;;;;;;;;;;;;;;;;;;R$ 38.717,00;R$ 33.414,00;R$ 32.325,00
IVECO-FIAT;IVECO TRAKKER AD260T38;TABELA B - CAMINHONETAS E UTILITARIOS;210070,00;D;;;;;;;;;;;;;;;;R$ 160.449,00;;;;;;;;;
IVECO-FIAT;DAILYCAMPO3510 P1;TABELA B - CAMINHONETAS E UTILITARIOS;243902,00;G;;;;;;;;;;;;;;;;;;;;;;;;;R$ 33.176,00
IVECO-FIAT;DAILYCITY3513 VAN1;TABELA B - CAMINHONETAS E UTILITARIOS;243912,00;G;;;;;;;;;;;;;;;;;;;;;R$ 45.096,00;;;;
IVECO-FIAT;DAILYCITY3513 VAN;TABELA B - CAMINHONETAS E UTILITARIOS;243913,00;G;;;;;;;;;;;;;;;R$ 87.338,00;R$ 82.344,00;;;;;R$ 54.244,00;R$ 50.684,00;;;
IVECO-FIAT;DCAMPO3513 4X4CC1;TABELA B - CAMINHONETAS E UTILITARIOS;243914,00;D;;;;;;;;;;;;;;;;;;;;;R$ 39.133,00;R$ 37.585,00;;;
IVECO-FIAT;DCAMPO3513 4X4CC;TABELA B - CAMINHONETAS E UTILITARIOS;243915,00;G;;;;;;;;;;;;;;;;;;;;R$ 44.177,00;R$ 41.350,00;;;;
IVECO-FIAT;DCAMPO3513 4X4CD;TABELA B - CAMINHONETAS E UTILITARIOS;243916,00;G;;;;;;;;;;;;;;;;;;;;R$ 53.378,00;;;;;
IVECO-FIAT;DCAMPO3513 4X4CD1;TABELA B - CAMINHONETAS E UTILITARIOS;243917,00;G;;;;;;;;;;;;;;;;;;;;;R$ 36.861,00;;;;
IVECO-FIAT;DAILYCAMPO3513 CC1;TABELA B - CAMINHONETAS E UTILITARIOS;243908,00;G;;;;;;;;;;;;;;;;;;;;R$ 44.177,00;R$ 41.350,00;R$ 39.996,00;;;
IVECO-FIAT;DAILYCAMPO3510CDC1;TABELA B - CAMINHONETAS E UTILITARIOS;243904,00;G;;;;;;;;;;;;;;;;;;;;;;;R$ 35.429,00;;R$ 31.880,00
JAC;JAC T8;TABELA B - CAMINHONETAS E UTILITARIOS;201523,00;G;;;;;;;;;;;;;R$ 75.087,00;R$ 70.813,00;R$ 67.195,00;;;;;;;;;;
JAC;JAC T5 1.5 JETFLEX;TABELA B - CAMINHONETAS E UTILITARIOS;201532,00;G;;;;;;;;;;;R$ 57.620,00;R$ 53.000,00;;;;;;;;;;;;;
JAC;JAC T140;TABELA B - CAMINHONETAS E UTILITARIOS;201512,00;G;;;;;;;;;;;;;;R$ 52.933,00;R$ 49.484,00;R$ 45.602,00;;;;;;;;;
JAC;JAC S5;TABELA B - CAMINHONETAS E UTILITARIOS;201522,00;G;;;;;;;;;;;;R$ 40.349,00;;;;;;;;;;;;;
JAC;JAC REFINE 2.0;TABELA B - CAMINHONETAS E UTILITARIOS;201511,00;G;;;;;;;;;;;;;;R$ 79.403,00;R$ 76.228,00;;;;;;;;;;
JAGUAR;JAG FPACE 380CV V6 S;TABELA B - CAMINHONETAS E UTILITARIOS;224449,00;G;;;;;;;;;;;R$ 336.386,00;;;;;;;;;;;;;;
JAGUAR;JAG FPACE 20TD PRESTIG;TABELA B - CAMINHONETAS E UTILITARIOS;224446,00;D;;;;;;;;;;;R$ 267.075,00;;;;;;;;;;;;;;
JAGUAR;JAGUAR XJ 3.0 SC PORT;TABELA B - CAMINHONETAS E UTILITARIOS;108976,00;G;;;;;;;;;;;;R$ 342.629,00;R$ 314.676,00;R$ 289.005,00;;;;;;;;;;;
JAGUAR;JAG FPACE 340CV RSPORT;TABELA B - CAMINHONETAS E UTILITARIOS;224445,00;G;;;;;;;;;;;R$ 307.018,00;;;;;;;;;;;;;;
JAGUAR;JAG FPACE 380CV V6 FE;TABELA B - CAMINHONETAS E UTILITARIOS;224450,00;G;;;;;;;;;;;R$ 353.768,00;;;;;;;;;;;;;;
JEEP;JEEP J8 2.8L;TABELA B - CAMINHONETAS E UTILITARIOS;202831,00;G;;;;;;;;;;;;;;;;;;;R$ 56.395,00;;;;;;
JEEP;JEEP CHEROKEE;TABELA B - CAMINHONETAS E UTILITARIOS;202830,00;G;;;;;;;;;;;;;R$ 113.026,00;;;;;;;R$ 25.295,00;;;R$ 21.746,00;;R$ 17.709,00
JEEP;JEEP WRANGLER ULT 3.6L;TABELA B - CAMINHONETAS E UTILITARIOS;202846,00;G;;;;;;;;;;;;R$ 126.862,00;R$ 116.512,00;R$ 107.007,00;R$ 101.911,00;R$ 93.198,00;;;;;;;;;
JEEP;JEEP WRANGLER SPT 3.6L;TABELA B - CAMINHONETAS E UTILITARIOS;202847,00;G;;;;;;;;;;;;R$ 123.989,00;R$ 113.873,00;R$ 104.584,00;R$ 99.604,00;R$ 91.086,00;;;;;;;;;
JEEP;JEEP COMPASS SPORT2.0L;TABELA B - CAMINHONETAS E UTILITARIOS;202848,00;G;;;;;;;;;;;;R$ 77.362,00;R$ 70.311,00;R$ 63.551,00;R$ 55.302,00;R$ 54.812,00;R$ 53.112,00;;;;;;;;
JEEP;JEEP WRANGLER SE;TABELA B - CAMINHONETAS E UTILITARIOS;202849,00;G;;;;;;;;;;;;;;;;;;;;;;;;R$ 27.294,00;
JEEP;JEEP WRANGLER U SAHARA;TABELA B - CAMINHONETAS E UTILITARIOS;202845,00;G;;;;;;;;;;;R$ 153.810,00;R$ 137.225,00;R$ 123.834,00;R$ 109.115,00;R$ 98.935,00;R$ 84.235,00;;;;;;;;;
JEEP;RENEGADE THAWK AT D;TABELA B - CAMINHONETAS E UTILITARIOS;204179,00;G;;;;;;;;;;;R$ 113.601,00;R$ 106.948,00;;;;;;;;;;;;;
JEEP;JEEP PATRIOT SPORT;TABELA B - CAMINHONETAS E UTILITARIOS;202822,00;G;;;;;;;;;;;;;;;R$ 63.920,00;R$ 62.004,00;;;R$ 54.040,00;R$ 43.515,00;;;;;
JEEP;JEEP WRANGLER U RUBICO;TABELA B - CAMINHONETAS E UTILITARIOS;202851,00;G;;;;;;;;;;;;;;;R$ 67.227,00;;;;;;;;;;
JEEP;JEEP CHEROKEE LTD 3.7;TABELA B - CAMINHONETAS E UTILITARIOS;202838,00;G;;;;;;;;;;;;;R$ 108.294,00;R$ 95.804,00;R$ 81.869,00;R$ 79.414,00;R$ 65.842,00;R$ 59.904,00;;;;;;;
JEEP;JEEP GRAND CHEROKEE;TABELA B - CAMINHONETAS E UTILITARIOS;202834,00;G;;;;;;;;;;;;;R$ 94.359,00;R$ 86.660,00;R$ 79.589,00;;;R$ 60.526,00;R$ 57.562,00;R$ 54.784,00;;R$ 53.582,00;;;
JEEP;JEEP WRANGLER SAHARA;TABELA B - CAMINHONETAS E UTILITARIOS;202833,00;G;;;;;;;;;;;;;;;R$ 95.969,00;R$ 91.169,00;R$ 86.608,00;;;R$ 67.637,00;;;;;
JEEP;JEEP CHEROKEE LIMITED;TABELA B - CAMINHONETAS E UTILITARIOS;202853,00;G;;;;;;;;;;;;R$ 140.804,00;R$ 129.759,00;R$ 119.580,00;;;;;;;;;;;
JEEP;JEEP CHEROKEE TRHAWK;TABELA B - CAMINHONETAS E UTILITARIOS;202854,00;G;;;;;;;;;;;;R$ 135.345,00;R$ 127.619,00;;;;;;;;;;;;
JEEP;JEEP CHEROKEE LONG 3.2;TABELA B - CAMINHONETAS E UTILITARIOS;202855,00;G;;;;;;;;;;;;R$ 145.960,00;R$ 138.662,00;;;;;;;;;;;;
JEEP;JEEP COMPASS;TABELA B - CAMINHONETAS E UTILITARIOS;202857,00;G;;;;;;;;;;;;;;;;;;;R$ 50.708,00;;;;;;
JEEP;RENEGADE LNGTD AT;TABELA B - CAMINHONETAS E UTILITARIOS;204182,00;G;;;;;;;;;;;R$ 79.442,00;R$ 75.162,00;R$ 74.123,00;R$ 72.510,00;R$ 72.302,00;R$ 72.105,00;R$ 71.847,00;R$ 70.748,00;R$ 70.301,00;R$ 70.158,00;R$ 68.715,00;R$ 67.041,00;R$ 65.218,00;R$ 63.923,00;R$ 62.869,00
JEEP;JEEP WRANGLER UNLIM;TABELA B - CAMINHONETAS E UTILITARIOS;202837,00;G;;;;;;;;;;;;;;;;;;R$ 77.230,00;;;;;;;
JEEP;JEEP GCHEROKEE OVERLAN;TABELA B - CAMINHONETAS E UTILITARIOS;202844,00;G;;;;;;;;;;;;;;;;R$ 96.434,00;;;;;;;;;
JEEP;JEEP WRANGLER UN SPORT;TABELA B - CAMINHONETAS E UTILITARIOS;202839,00;G;;;;;;;;;;;;;;;R$ 99.728,00;R$ 94.025,00;R$ 81.811,00;R$ 73.687,00;;;;;;;
JEEP;JEEP GCHEROKEE LTD3.6L;TABELA B - CAMINHONETAS E UTILITARIOS;202840,00;G;;;;;;;;;;;;R$ 174.442,00;R$ 163.310,00;R$ 127.271,00;R$ 94.577,00;R$ 83.146,00;R$ 81.363,00;;;;;;;;
JEEP;JEEP GCHEROKEE LRD3.6L;TABELA B - CAMINHONETAS E UTILITARIOS;202841,00;G;;;;;;;;;;;;R$ 173.882,00;R$ 158.219,00;R$ 114.661,00;R$ 93.587,00;R$ 81.711,00;R$ 74.257,00;;;;;;;;
JEEP;JEEP GRAND CHEROKEE V8;TABELA B - CAMINHONETAS E UTILITARIOS;202842,00;G;;;;;;;;;;;;;;;;;R$ 121.641,00;;;;;;;;
JEEP;JEEP COMPASS LIMITED;TABELA B - CAMINHONETAS E UTILITARIOS;202843,00;G;;;;;;;;;;;;;;;;;R$ 64.157,00;;;;;;;;
JEEP;JEEP GCHEROKEE CRD;TABELA B - CAMINHONETAS E UTILITARIOS;202836,00;G;;;;;;;;;;;;;;;;;;;R$ 99.770,00;;;;;;
