Fabricante;Modelo;Categoria;Cód.;Combustivel;2026;2025;2024;2023;2022;2021;2020;2019;2018;2017;2016;2015;2014;2013;2012;2011;2010;2009;2008;2007;2006;2005;2004;2003;2002
VOLKSWAGEN;31.390 BMB CRC CM;TABELA C - CAMINHOES E TEMPORARIOS;349373,00;D;;;;;;;;;;;;;;R$ 224.701,00;;;;;;;;;;;
VOLKSWAGEN;8.160 BMB DRC CM;TABELA C - CAMINHOES E TEMPORARIOS;349372,00;D;;;;;;;;;;;;;R$ 97.747,00;R$ 92.837,00;;;;;;;;;;;
VOLKSWAGEN;31.330 BMB CRC CM;TABELA C - CAMINHOES E TEMPORARIOS;349371,00;D;;;;;;;;;;;;R$ 215.239,00;R$ 205.265,00;R$ 193.484,00;R$ 186.412,00;;;;;;;;;;
VOLKSWAGEN;24.280 BMB CRM CM;TABELA C - CAMINHOES E TEMPORARIOS;349368,00;D;;;;;;;;;;;;;;R$ 153.057,00;R$ 142.720,00;R$ 131.524,00;;;;;;;;;
VOLKSWAGEN;18.310 PM2IRM CA;TABELA C - CAMINHOES E TEMPORARIOS;320011,00;D;;;;;;;;;;;;;;;;;;;;;;R$ 76.986,00;;R$ 69.205,00;
VOLKSWAGEN;13.160 DRC 6X2;TABELA C - CAMINHOES E TEMPORARIOS;349389,00;D;;;;;;;;;;;R$ 130.554,00;;;;;;;;;;;;;;
VOLKSWAGEN;17.280 CRM 4X2 4P;TABELA C - CAMINHOES E TEMPORARIOS;320522,00;D;;;;;;;;;;;R$ 163.232,00;R$ 157.806,00;R$ 152.559,00;R$ 147.488,00;R$ 136.294,00;R$ 134.495,00;;;;;;;;;
VOLKSWAGEN;19.330 CTC 4X2;TABELA C - CAMINHOES E TEMPORARIOS;320509,00;G;;;;;;;;;;;;;R$ 117.139,00;;;;;;;;;;;;
VOLKSWAGEN;8.160 DRC 4X2;TABELA C - CAMINHOES E TEMPORARIOS;320510,00;D;;;;;;;;;;;R$ 102.511,00;R$ 94.148,00;R$ 86.467,00;R$ 79.412,00;R$ 76.627,00;R$ 74.138,00;;;;;;;;;
VOLKSWAGEN;15.190 CRM 4X2;TABELA C - CAMINHOES E TEMPORARIOS;320511,00;G;;;;;;;;;;;;;;R$ 125.984,00;;;;;;;;;;;
VOLKSWAGEN;5.150 DRC 4X2;TABELA C - CAMINHOES E TEMPORARIOS;320512,00;D;;;;;;;;;;;R$ 89.339,00;R$ 82.374,00;R$ 75.952,00;R$ 69.621,00;R$ 64.054,00;R$ 62.730,00;;;;;;;;;
VOLKSWAGEN;31.330 CRC 6X4;TABELA C - CAMINHOES E TEMPORARIOS;320513,00;D;;;;;;;;;;;R$ 227.166,00;R$ 215.184,00;R$ 203.833,00;R$ 193.484,00;R$ 186.412,00;R$ 178.628,00;;;;;;;;;
VOLKSWAGEN;9.160 DRC 4X2;TABELA C - CAMINHOES E TEMPORARIOS;320514,00;D;;;;;;;;;;;R$ 108.511,00;R$ 99.658,00;R$ 91.527,00;R$ 84.060,00;R$ 79.394,00;R$ 74.508,00;;;;;;;;;
VOLKSWAGEN;17.330 CRC 4X2;TABELA C - CAMINHOES E TEMPORARIOS;320515,00;D;;;;;;;;;;;R$ 211.962,00;R$ 195.678,00;R$ 179.714,00;R$ 165.050,00;R$ 159.844,00;R$ 153.031,00;;;;;;;;;
VOLKSWAGEN;10.160 DRC 4X2;TABELA C - CAMINHOES E TEMPORARIOS;320516,00;D;;;;;;;;;;;R$ 115.032,00;R$ 109.354,00;R$ 100.433,00;R$ 92.238,00;R$ 90.373,00;;;;;;;;;;
VOLKSWAGEN;17.190 CRM 4X2;TABELA C - CAMINHOES E TEMPORARIOS;320517,00;D;;;;;;;;;;;R$ 158.032,00;R$ 147.864,00;R$ 138.350,00;R$ 129.615,00;R$ 122.506,00;R$ 120.220,00;;;;;;;;;
VOLKSWAGEN;13.190 CRM 4X2;TABELA C - CAMINHOES E TEMPORARIOS;320518,00;D;;;;;;;;;;;;R$ 128.603,00;R$ 118.858,00;R$ 109.161,00;R$ 99.995,00;R$ 92.151,00;;;;;;;;;
VOLKSWAGEN;17.280 CTM 4X2;TABELA C - CAMINHOES E TEMPORARIOS;320519,00;D;;;;;;;;;;;;;;R$ 147.158,00;;;;;;;;;;;
VOLKSWAGEN;19.390 CTC 4X2;TABELA C - CAMINHOES E TEMPORARIOS;320508,00;D;;;;;;;;;;;;;;;R$ 139.131,00;R$ 131.175,00;;;;;;;;;
VOLKSWAGEN;13.190 CRM 4X2 4P;TABELA C - CAMINHOES E TEMPORARIOS;320521,00;D;;;;;;;;;;;R$ 138.129,00;R$ 128.603,00;R$ 118.858,00;R$ 109.161,00;R$ 99.995,00;R$ 97.368,00;;;;;;;;;
VOLKSWAGEN;19.390 CTC 4X2;TABELA C - CAMINHOES E TEMPORARIOS;320526,00;D;;;;;;;;;;;;;R$ 175.622,00;R$ 165.120,00;R$ 160.352,00;;;;;;;;;;
VOLKSWAGEN;25.390 CTC 6X2;TABELA C - CAMINHOES E TEMPORARIOS;320525,00;D;;;;;;;;;;;;;;R$ 168.127,00;R$ 158.666,00;;;;;;;;;;
VOLKSWAGEN;31.390 CRC 6X4;TABELA C - CAMINHOES E TEMPORARIOS;320527,00;D;;;;;;;;;;;R$ 244.901,00;R$ 235.004,00;R$ 219.809,00;R$ 201.875,00;R$ 190.151,00;R$ 183.815,00;;;;;;;;;
VOLKSWAGEN;17.190 WORKER;TABELA C - CAMINHOES E TEMPORARIOS;320528,00;D;;;;;;;;;;;R$ 135.386,00;R$ 130.886,00;R$ 126.535,00;R$ 122.328,00;R$ 118.080,00;;;;;;;;;;
VOLKSWAGEN;13.190 WORKER;TABELA C - CAMINHOES E TEMPORARIOS;320529,00;D;;;;;;;;;;;R$ 126.029,00;R$ 115.748,00;R$ 106.305,00;R$ 97.631,00;R$ 94.703,00;;;;;;;;;;
VOLKSWAGEN;15.190 WORKER;TABELA C - CAMINHOES E TEMPORARIOS;320530,00;D;;;;;;;;;;;R$ 137.282,00;R$ 125.429,00;R$ 112.896,00;R$ 107.779,00;R$ 104.380,00;;;;;;;;;;
VOLKSWAGEN;15.190 CRM 4X2 4P;TABELA C - CAMINHOES E TEMPORARIOS;320531,00;G;;;;;;;;;;;;R$ 137.074,00;;R$ 115.621,00;;;;;;;;;;;
VOLKSWAGEN;17.280 CRM 4X2;TABELA C - CAMINHOES E TEMPORARIOS;320532,00;D;;;;;;;;;;;R$ 159.729,00;R$ 154.419,00;R$ 149.285,00;R$ 144.323,00;R$ 132.724,00;R$ 125.113,00;;;;;;;;;
VOLKSWAGEN;31.280 CRM 6X4;TABELA C - CAMINHOES E TEMPORARIOS;320533,00;D;;;;;;;;;;;R$ 216.508,00;R$ 201.443,00;R$ 187.426,00;R$ 178.150,00;R$ 173.502,00;R$ 163.895,00;;;;;;;;;
VOLKSWAGEN;BMB 26.260E 8X4;TABELA C - CAMINHOES E TEMPORARIOS;349317,00;D;;;;;;;;;;;;;;;R$ 158.304,00;R$ 155.665,00;R$ 148.899,00;R$ 130.616,00;;;;;;;
VOLKSWAGEN;19.320 SETEC CM;TABELA C - CAMINHOES E TEMPORARIOS;319806,00;D;;;;;;;;;;;;;;;;R$ 100.070,00;R$ 97.171,00;;R$ 95.887,00;R$ 91.754,00;R$ 85.646,00;;;;
VOLKSWAGEN;31.280 BMB CRM CM;TABELA C - CAMINHOES E TEMPORARIOS;320535,00;D;;;;;;;;;;;;;;R$ 191.660,00;R$ 180.874,00;;;;;;;;;;
VOLKSWAGEN;24.330 WORKER;TABELA C - CAMINHOES E TEMPORARIOS;320534,00;D;;;;;;;;;;;;;;;;R$ 174.746,00;;;;;;;;;
VOLKSWAGEN;24.280 CRM 6X2 4P;TABELA C - CAMINHOES E TEMPORARIOS;320520,00;D;;;;;;;;;;;R$ 169.452,00;R$ 163.819,00;R$ 158.373,00;R$ 148.271,00;R$ 140.208,00;;;;;;;;;;
VOLKSWAGEN;BMB 25.320 CNC 6X2;TABELA C - CAMINHOES E TEMPORARIOS;349309,00;D;;;;;;;;;;;;;;;;;R$ 125.465,00;R$ 122.886,00;R$ 115.933,00;;;;;;
VOLKSWAGEN;24.280 CRM 6X2;TABELA C - CAMINHOES E TEMPORARIOS;320507,00;D;;;;;;;;;;;R$ 188.366,00;R$ 170.985,00;R$ 159.760,00;R$ 146.726,00;R$ 140.208,00;R$ 124.019,00;;;;;;;;;
VOLKSWAGEN;BMB 17.250E CM;TABELA C - CAMINHOES E TEMPORARIOS;349314,00;D;;;;;;;;;;;;;;;;;;;R$ 97.543,00;;;;;;
VOLKSWAGEN;BMB 15.180 CNM CM;TABELA C - CAMINHOES E TEMPORARIOS;349312,00;D;;;;;;;;;;;;;;;;;;R$ 81.094,00;;;;;;;
VOLKSWAGEN;23.220 MOURA;TABELA C - CAMINHOES E TEMPORARIOS;320281,00;D;;;;;;;;;;;;;;;;;;;;;;R$ 79.992,00;R$ 77.325,00;R$ 76.730,00;R$ 72.583,00
VOLKSWAGEN;BMB 24.250 CNC CM;TABELA C - CAMINHOES E TEMPORARIOS;349316,00;D;;;;;;;;;;;;;;;;R$ 114.421,00;;;;;;;;;
VOLKSWAGEN;BMB 13.180 CNM CM;TABELA C - CAMINHOES E TEMPORARIOS;349308,00;D;;;;;;;;;;;;;;;R$ 106.710,00;R$ 100.607,00;R$ 92.179,00;R$ 84.440,00;R$ 76.745,00;;;;;;
VOLKSWAGEN;BMB 25.370 CLM 8X2;TABELA C - CAMINHOES E TEMPORARIOS;349306,00;D;;;;;;;;;;;;;;;;;R$ 131.893,00;R$ 123.558,00;;;;;;;
VOLKSWAGEN;BMB 31.370 CNM CM;TABELA C - CAMINHOES E TEMPORARIOS;349305,00;D;;;;;;;;;;;;;;;;;R$ 150.584,00;R$ 140.348,00;R$ 131.738,00;R$ 125.515,00;;;;;
VOLKSWAGEN;26.390 CTC 6X4;TABELA C - CAMINHOES E TEMPORARIOS;320505,00;D;;;;;;;;;;;;;R$ 209.122,00;R$ 198.102,00;R$ 187.847,00;R$ 182.146,00;;;;;;;;;
VOLKSWAGEN;BMB 19.370 CLM 6X2;TABELA C - CAMINHOES E TEMPORARIOS;349302,00;D;;;;;;;;;;;;;;;;;;R$ 110.827,00;;;;;;;
VOLKSWAGEN;BMB 25.320 CLC 8X2;TABELA C - CAMINHOES E TEMPORARIOS;349300,00;D;;;;;;;;;;;;;;;;;;R$ 120.646,00;R$ 113.868,00;;;;;;
VOLKSWAGEN;24.330 CRC 6X2;TABELA C - CAMINHOES E TEMPORARIOS;320503,00;D;;;;;;;;;;;R$ 209.185,00;R$ 198.712,00;R$ 188.762,00;R$ 179.311,00;R$ 173.051,00;R$ 162.717,00;;;;;;;;;
VOLKSWAGEN;25.390 CTC 6X2;TABELA C - CAMINHOES E TEMPORARIOS;320504,00;D;;;;;;;;;;;R$ 191.113,00;R$ 184.759,00;R$ 178.616,00;R$ 172.677,00;R$ 155.354,00;R$ 152.762,00;;;;;;;;;
VOLKSWAGEN;BMB 31.370 CLM CM;TABELA C - CAMINHOES E TEMPORARIOS;349304,00;D;;;;;;;;;;;;;;;;;;R$ 143.355,00;;;;;;;
VOLKSWAGEN;26.280 CRM 6X4;TABELA C - CAMINHOES E TEMPORARIOS;320506,00;G;;;;;;;;;;;;;;R$ 152.256,00;;;;;;;;;;;
VOLKSWAGEN;BMB 17.250 CNC CM;TABELA C - CAMINHOES E TEMPORARIOS;349311,00;D;;;;;;;;;;;;;;;;;R$ 115.416,00;;R$ 103.999,00;;;;;;
VOLVO;VM 270 MITREN BOM;TABELA C - CAMINHOES E TEMPORARIOS;319187,00;D;;;;;;;;;;;;R$ 231.779,00;;;;;;;;;;;;;
VOLVO;FH12 420 EQUIPG CA;TABELA C - CAMINHOES E TEMPORARIOS;319188,00;D;;;;;;;;;;;;;;;;;;;;;;R$ 127.272,00;;;
VOLVO;VOLVO FH 8X4T;TABELA C - CAMINHOES E TEMPORARIOS;319215,00;D;;;;;;;;;;;;;R$ 677.939,00;R$ 652.945,00;;;;;;;;;;;
VOLVO;N10 4X2 CA 1000TAO;TABELA C - CAMINHOES E TEMPORARIOS;319216,00;D;;;;;;;;;;;;;R$ 127.374,00;;;;;;R$ 91.854,00;;;;;;
VOLVO;FH12340 6X4R;TABELA C - CAMINHOES E TEMPORARIOS;319401,00;D;;;;;;;;;;;;;;;;;;;;;;;;;R$ 101.273,00
VOLVO;FM 480 8X4R;TABELA C - CAMINHOES E TEMPORARIOS;319436,00;D;;;;;;;;;;;;;;;R$ 344.664,00;R$ 324.954,00;R$ 297.829,00;R$ 287.298,00;R$ 277.142,00;R$ 265.236,00;R$ 234.126,00;;;;
VOLVO;FM 440 6X4R;TABELA C - CAMINHOES E TEMPORARIOS;319435,00;D;;;;;;;;;;;;;;;R$ 271.017,00;R$ 255.518,00;R$ 219.763,00;R$ 209.457,00;R$ 203.357,00;R$ 187.597,00;R$ 172.755,00;;;;
VOLVO;FH12380 4X2R;TABELA C - CAMINHOES E TEMPORARIOS;319405,00;D;;;;;;;;;;;;;;;;;;;;;R$ 103.049,00;;R$ 94.428,00;R$ 90.515,00;R$ 85.959,00
VOLVO;FH 420 MITREN BOM;TABELA C - CAMINHOES E TEMPORARIOS;319186,00;D;;;;;;;;;;;;R$ 287.567,00;;;;;;;;;;;;;
VOLVO;FH12420 6X4R;TABELA C - CAMINHOES E TEMPORARIOS;319403,00;D;;;;;;;;;;;;;;;;;;;;;R$ 164.299,00;R$ 156.782,00;R$ 141.056,00;;R$ 130.130,00
VOLVO;FH12 380 6X4R;TABELA C - CAMINHOES E TEMPORARIOS;319402,00;D;;;;;;;;;;;;;;;;;;;;;;R$ 142.033,00;;;R$ 120.598,00
VOLVO;FM 370 MASTER;TABELA C - CAMINHOES E TEMPORARIOS;319185,00;D;;;;;;;;;;;;;;;;R$ 179.229,00;;;;;;;;;
VOLVO;FM 540 6X4T;TABELA C - CAMINHOES E TEMPORARIOS;319183,00;D;;;;;;;;;;;R$ 378.743,00;R$ 359.805,00;;;;;;;;;;;;;
VOLVO;VM 270 TOPLINE CD;TABELA C - CAMINHOES E TEMPORARIOS;319180,00;D;;;;;;;;;;;;R$ 160.449,00;;;;;;;;;;;;;
VOLVO;VM 270 MITREN CD;TABELA C - CAMINHOES E TEMPORARIOS;319179,00;D;;;;;;;;;;;;;R$ 165.922,00;;;;;;;;;;;;
VOLVO;FM 480 6X4R;TABELA C - CAMINHOES E TEMPORARIOS;319437,00;D;;;;;;;;;;;;;;;R$ 279.258,00;R$ 263.288,00;R$ 241.511,00;R$ 230.704,00;R$ 218.738,00;R$ 215.824,00;R$ 189.426,00;;;;
VOLVO;FH 460 RODOVALE CA;TABELA C - CAMINHOES E TEMPORARIOS;319178,00;D;;;;;;;;;;;;R$ 303.540,00;R$ 284.938,00;;R$ 275.118,00;;;;;;;;;;
VOLVO;FH12420 4X2R;TABELA C - CAMINHOES E TEMPORARIOS;319406,00;D;;;;;;;;;;;;;;;;;;;;;;;;R$ 113.147,00;
VOLVO;FM 370 8X2R;TABELA C - CAMINHOES E TEMPORARIOS;319173,00;D;;;;;;;;;;;;;R$ 287.730,00;R$ 277.406,00;;;;;;;;;;;
VOLVO;FH 400 6X4R;TABELA C - CAMINHOES E TEMPORARIOS;319416,00;D;;;;;;;;;;;;;;;;;;;R$ 151.281,00;;R$ 139.404,00;;;;
VOLVO;FH 420 RODOVALE CA;TABELA C - CAMINHOES E TEMPORARIOS;319170,00;D;;;;;;;;;;;;;R$ 245.437,00;R$ 224.667,00;;;;;;;;;;;
VOLVO;FH 460 8X2T;TABELA C - CAMINHOES E TEMPORARIOS;319168,00;D;;;;;;;;;;;R$ 311.744,00;R$ 305.563,00;R$ 292.815,00;;;;;;;;;;;;
VOLVO;FH 500 8X2T;TABELA C - CAMINHOES E TEMPORARIOS;319167,00;D;;;;;;;;;;;R$ 319.092,00;R$ 305.574,00;R$ 289.861,00;R$ 287.602,00;;;;;;;;;;;
VOLVO;FM CAM 3E VIR;TABELA C - CAMINHOES E TEMPORARIOS;319166,00;D;;;;;;;;;;;;;;R$ 183.354,00;;;R$ 169.795,00;;;;R$ 163.417,00;;;R$ 158.174,00;R$ 151.824,00
VOLVO;FH 460 8X2R;TABELA C - CAMINHOES E TEMPORARIOS;319177,00;D;;;;;;;;;;;;R$ 324.770,00;R$ 278.125,00;;;;;;;;;;;;
VOLVO;FH 520 6X4R;TABELA C - CAMINHOES E TEMPORARIOS;319431,00;D;;;;;;;;;;;;;;;R$ 308.324,00;R$ 290.692,00;R$ 254.130,00;R$ 247.695,00;R$ 231.393,00;R$ 225.037,00;R$ 202.661,00;;;;
VOLVO;FH 480 6X4R;TABELA C - CAMINHOES E TEMPORARIOS;319426,00;D;;;;;;;;;;;;;;;R$ 264.398,00;R$ 249.278,00;;R$ 213.907,00;R$ 206.174,00;R$ 199.650,00;R$ 182.699,00;;;;
VOLVO;FH 480 6X2T;TABELA C - CAMINHOES E TEMPORARIOS;319425,00;D;;;;;;;;;;;;;;;R$ 259.703,00;R$ 244.851,00;R$ 215.830,00;R$ 205.238,00;R$ 200.297,00;R$ 196.101,00;R$ 173.224,00;;;;
VOLVO;FH 480 4X2T;TABELA C - CAMINHOES E TEMPORARIOS;319423,00;D;;;;;;;;;;;;;;;R$ 258.047,00;R$ 243.291,00;R$ 215.571,00;R$ 205.721,00;R$ 200.199,00;R$ 196.258,00;R$ 172.340,00;;;;
VOLVO;VM 220 6X2R;TABELA C - CAMINHOES E TEMPORARIOS;319141,00;D;;;;;;;;;;;;R$ 142.248,00;R$ 137.519,00;R$ 132.947,00;R$ 128.752,00;;;;;;;;;;
VOLVO;FH 480 6X4T;TABELA C - CAMINHOES E TEMPORARIOS;319427,00;D;;;;;;;;;;;;;;;R$ 267.383,00;R$ 252.092,00;R$ 224.110,00;R$ 214.168,00;R$ 205.277,00;R$ 202.796,00;R$ 184.495,00;;;;
VOLVO;VM 310 6X4 GERM;TABELA C - CAMINHOES E TEMPORARIOS;319165,00;D;;;;;;;;;;;;;;;;R$ 149.928,00;;;;;;;;;
VOLVO;FH 440 6X4R;TABELA C - CAMINHOES E TEMPORARIOS;319421,00;D;;;;;;;;;;;;;;;R$ 224.186,00;R$ 205.710,00;R$ 190.016,00;R$ 171.557,00;R$ 163.775,00;R$ 156.853,00;R$ 147.212,00;;;;
VOLVO;FM 400 8X4R;TABELA C - CAMINHOES E TEMPORARIOS;319420,00;D;;;;;;;;;;;;;;;;;;R$ 258.287,00;;;;;;;
VOLVO;FH 520 4X2R;TABELA C - CAMINHOES E TEMPORARIOS;319428,00;D;;;;;;;;;;;;;;;;;R$ 186.288,00;;;;;;;;
VOLVO;FH 440 4X2T;TABELA C - CAMINHOES E TEMPORARIOS;319419,00;D;;;;;;;;;;;;;;;R$ 171.109,00;R$ 161.324,00;R$ 143.778,00;R$ 140.517,00;R$ 133.370,00;R$ 126.787,00;R$ 114.219,00;;;;
VOLVO;FH 400 4X2T;TABELA C - CAMINHOES E TEMPORARIOS;319414,00;D;;;;;;;;;;;;;;;R$ 150.121,00;R$ 141.536,00;R$ 125.571,00;R$ 121.462,00;R$ 107.467,00;R$ 107.348,00;R$ 96.466,00;;;;
VOLVO;FH 520 6X2T;TABELA C - CAMINHOES E TEMPORARIOS;319430,00;D;;;;;;;;;;;;;;;R$ 267.679,00;R$ 252.371,00;R$ 219.789,00;R$ 212.108,00;R$ 203.115,00;R$ 194.211,00;R$ 174.551,00;;;;
VOLVO;NH12380 6X4R;TABELA C - CAMINHOES E TEMPORARIOS;319408,00;D;;;;;;;;;;;;;;;;;;;;;R$ 155.315,00;R$ 146.850,00;;R$ 128.795,00;R$ 118.440,00
VOLVO;FH 520 6X4T;TABELA C - CAMINHOES E TEMPORARIOS;319432,00;D;;;;;;;;;;;;;;;R$ 285.194,00;R$ 268.885,00;R$ 240.375,00;R$ 228.752,00;R$ 218.442,00;R$ 201.169,00;R$ 189.243,00;R$ 178.056,00;R$ 167.529,00;R$ 157.626,00;R$ 148.308,00
VOLVO;FM 440 8X4R;TABELA C - CAMINHOES E TEMPORARIOS;319434,00;D;;;;;;;;;;;;;;;R$ 335.056,00;R$ 315.895,00;R$ 273.232,00;R$ 264.082,00;R$ 258.046,00;R$ 236.178,00;R$ 218.675,00;;;;
VOLVO;FH 440 4X2R;TABELA C - CAMINHOES E TEMPORARIOS;319418,00;D;;;;;;;;;;;;;;;;;R$ 132.986,00;R$ 128.401,00;R$ 123.695,00;;;;;;
VOLVO;FH 400 6X4T;TABELA C - CAMINHOES E TEMPORARIOS;319417,00;D;;;;;;;;;;;;;;;R$ 220.228,00;R$ 201.909,00;R$ 187.697,00;R$ 171.212,00;R$ 160.221,00;R$ 153.774,00;R$ 142.376,00;;;;
VOLVO;FH 400 6X2T;TABELA C - CAMINHOES E TEMPORARIOS;319415,00;G;;;;;;;;;;;;;;;;;;;R$ 125.585,00;;;;;;
VOLVO;FH 440 6X4T;TABELA C - CAMINHOES E TEMPORARIOS;319422,00;D;;;;;;;;;;;;;;;R$ 247.965,00;R$ 233.785,00;R$ 207.021,00;R$ 204.010,00;R$ 195.080,00;R$ 188.091,00;R$ 169.358,00;;;;
VOLVO;FH 400 4X2R;TABELA C - CAMINHOES E TEMPORARIOS;319413,00;D;;;;;;;;;;;;;;;;;;R$ 107.185,00;;;;;;;
VOLVO;FH 440 6X2T;TABELA C - CAMINHOES E TEMPORARIOS;319412,00;D;;;;;;;;;;;;;;;R$ 190.490,00;R$ 179.597,00;R$ 160.678,00;R$ 154.776,00;R$ 142.534,00;R$ 138.205,00;R$ 126.651,00;;;;
VOLVO;FH 4X2T;TABELA C - CAMINHOES E TEMPORARIOS;319411,00;D;;;;;;;;;;;;;;;;;;;;;;R$ 90.542,00;;;
VOLVO;FH 6X2T;TABELA C - CAMINHOES E TEMPORARIOS;319410,00;D;;;;;;;;;;;;;;;;;;R$ 167.063,00;R$ 165.879,00;R$ 164.712,00;;R$ 160.405,00;;;
VOLVO;NH12420 6X4R;TABELA C - CAMINHOES E TEMPORARIOS;319409,00;D;;;;;;;;;;;;;;;;;;;;;R$ 163.771,00;R$ 149.163,00;R$ 145.434,00;R$ 131.620,00;
VOLVO;FH 520 4X2T;TABELA C - CAMINHOES E TEMPORARIOS;319429,00;D;;;;;;;;;;;;;;;R$ 262.836,00;R$ 247.806,00;R$ 217.855,00;R$ 209.853,00;R$ 202.590,00;R$ 193.836,00;R$ 173.555,00;;;;
VOLVO;VM 210 6X2R;TABELA C - CAMINHOES E TEMPORARIOS;319116,00;D;;;;;;;;;;;;;;;;R$ 101.590,00;R$ 94.201,00;;R$ 84.085,00;R$ 80.145,00;R$ 77.544,00;;;;
VOLVO;FM370 6X4R;TABELA C - CAMINHOES E TEMPORARIOS;319129,00;D;;;;;;;;;;;;;;;R$ 173.838,00;R$ 164.347,00;R$ 155.373,00;R$ 149.935,00;;;;;;;
VOLVO;FM370 4X2R;TABELA C - CAMINHOES E TEMPORARIOS;319128,00;D;;;;;;;;;;;;;;;R$ 165.798,00;R$ 160.434,00;;;;;;;;;
VOLVO;VM 260 RODOPR 8X4;TABELA C - CAMINHOES E TEMPORARIOS;319126,00;D;;;;;;;;;;;;;;;;;R$ 136.026,00;;;;;;;;
VOLVO;MULTIEIXO VM260 CM;TABELA C - CAMINHOES E TEMPORARIOS;319124,00;D;;;;;;;;;;;;;;;;;;;R$ 105.423,00;;;;;;
VOLVO;FM11 6X2T;TABELA C - CAMINHOES E TEMPORARIOS;319123,00;D;;;;;;;;;;;;;R$ 214.147,00;R$ 196.676,00;R$ 187.311,00;R$ 179.892,00;R$ 168.336,00;R$ 157.981,00;R$ 149.555,00;;;;;;
VOLVO;FM11 4X2T;TABELA C - CAMINHOES E TEMPORARIOS;319122,00;G;;;;;;;;;;;;;;;;R$ 153.260,00;;;;;;;;;
VOLVO;VM260 PMERECHIM 82;TABELA C - CAMINHOES E TEMPORARIOS;319121,00;D;;;;;;;;;;;;;;;R$ 174.538,00;R$ 164.557,00;R$ 147.459,00;R$ 137.546,00;R$ 134.575,00;;;;;;
VOLVO;FM 480 6X4T;TABELA C - CAMINHOES E TEMPORARIOS;319439,00;D;;;;;;;;;;;;;;;R$ 285.770,00;R$ 269.428,00;R$ 234.891,00;R$ 224.290,00;R$ 212.750,00;R$ 210.387,00;R$ 186.376,00;;;;
VOLVO;FH12420 4X2T;TABELA C - CAMINHOES E TEMPORARIOS;334532,00;D;;;;;;;;;;;;;;;;;;;;;R$ 121.480,00;R$ 109.234,00;R$ 103.823,00;R$ 98.552,00;R$ 94.415,00
VOLVO;MULTIEIXO VM260 ED;TABELA C - CAMINHOES E TEMPORARIOS;319120,00;D;;;;;;;;;;;;;;;R$ 174.297,00;R$ 164.330,00;R$ 147.239,00;R$ 137.371,00;R$ 134.363,00;;;;;;
VOLVO;VM 330 4X2T;TABELA C - CAMINHOES E TEMPORARIOS;319143,00;D;;;;;;;;;;;R$ 172.330,00;R$ 169.753,00;R$ 156.492,00;R$ 147.287,00;R$ 142.617,00;R$ 128.296,00;;;;;;;;;
VOLVO;VM 210 4X2R;TABELA C - CAMINHOES E TEMPORARIOS;319117,00;D;;;;;;;;;;;;;;;R$ 106.532,00;R$ 98.315,00;R$ 90.732,00;R$ 86.668,00;R$ 82.295,00;R$ 78.734,00;R$ 75.952,00;R$ 70.206,00;;;
VOLVO;VM310 RODOCAP CM;TABELA C - CAMINHOES E TEMPORARIOS;319136,00;D;;;;;;;;;;;;;;;R$ 173.065,00;R$ 163.168,00;;;;;;;;;
VOLVO;VM23 240 6X2R;TABELA C - CAMINHOES E TEMPORARIOS;319101,00;D;;;;;;;;;;;;;;;;;;;;;;R$ 82.949,00;R$ 74.303,00;R$ 73.122,00;
VOLVO;VM 260 4X2R;TABELA C - CAMINHOES E TEMPORARIOS;319115,00;D;;;;;;;;;;;;;;;R$ 113.991,00;R$ 104.929,00;R$ 98.981,00;R$ 91.202,00;R$ 89.223,00;R$ 84.235,00;R$ 79.299,00;;;;
VOLVO;VM 260 6X2R;TABELA C - CAMINHOES E TEMPORARIOS;319114,00;D;;;;;;;;;;;;;;;R$ 117.879,00;R$ 111.139,00;R$ 100.382,00;R$ 98.421,00;R$ 90.990,00;R$ 84.696,00;R$ 81.237,00;R$ 74.124,00;;;
VOLVO;VM 260 6X4R;TABELA C - CAMINHOES E TEMPORARIOS;319113,00;D;;;;;;;;;;;;;;;R$ 144.253,00;R$ 135.161,00;R$ 122.878,00;R$ 119.833,00;R$ 116.196,00;R$ 108.752,00;R$ 106.343,00;R$ 93.177,00;;;
VOLVO;VM 310 6X4R;TABELA C - CAMINHOES E TEMPORARIOS;319112,00;D;;;;;;;;;;;;;;;R$ 151.078,00;R$ 139.030,00;R$ 132.632,00;R$ 117.939,00;R$ 116.652,00;R$ 113.069,00;R$ 107.899,00;R$ 93.611,00;;;
VOLVO;VM 310 4X2T;TABELA C - CAMINHOES E TEMPORARIOS;319111,00;D;;;;;;;;;;;;;;;R$ 113.288,00;R$ 105.248,00;R$ 101.297,00;R$ 94.252,00;R$ 91.568,00;R$ 87.244,00;R$ 81.160,00;R$ 69.794,00;;;
VOLVO;VM;TABELA C - CAMINHOES E TEMPORARIOS;319110,00;D;;;;;;;;;;;;;;;;;;;;;;R$ 67.944,00;;;
VOLVO;VM 6X4;TABELA C - CAMINHOES E TEMPORARIOS;319109,00;D;;;;;;;;;;;;;;;;;;;;;;;R$ 66.429,00;;
VOLVO;VM 4X2;TABELA C - CAMINHOES E TEMPORARIOS;319108,00;D;;;;;;;;;;;;;;;;;;;;;;R$ 67.946,00;R$ 65.316,00;;
